meet,event,bracket,gender,dref,diver,club,round,dive_code,position,M,DD,j1,j2,j3,total
meet6,20,E2,F,1077,Annabel Hopwood,City of Sheffield Diving Club,3,103,C,1,1.6,6.5,6.5,7.0,20.0
meet6,20,E2,F,1077,Annabel Hopwood,City of Sheffield Diving Club,4,301,C,1,1.6,6.5,7.5,7.0,21.0
meet6,20,E2,F,1077,Annabel Hopwood,City of Sheffield Diving Club,5,10,A,3,1.2,9.0,7.5,8.0,24.5
meet6,20,E2,F,1077,Annabel Hopwood,City of Sheffield Diving Club,6,11,C,3,1.2,8.5,8.5,8.5,25.5
meet6,20,E2,F,1077,Annabel Hopwood,City of Sheffield Diving Club,7,20,A,3,1.4,7.0,6.0,6.5,19.5
meet6,20,E2,F,1077,Annabel Hopwood,City of Sheffield Diving Club,8,21,C,3,1.3,9.0,8.0,7.5,24.5
meet6,20,E2,F,1077,Annabel Hopwood,City of Sheffield Diving Club,9,101,A,0,1.0,7.5,7.0,7.0,21.5
meet6,20,E2,F,1077,Annabel Hopwood,City of Sheffield Diving Club,10,200,C,0,1.0,7.5,7.5,7.0,22.0
meet6,20,E2,F,1077,Annabel Hopwood,City of Sheffield Diving Club,11,101,C,0,1.0,6.0,6.5,7.0,19.5
meet6,20,E2,F,1077,Annabel Hopwood,City of Sheffield Diving Club,12,100,B,0,1.0,6.0,6.5,6.0,18.5
meet6,20,E2,F,1085,Bella-Grace Oakes,Sandwell Diving Club,1,100,A,1,1.0,5.5,5.5,5.5,16.5
meet6,20,E2,F,1085,Bella-Grace Oakes,Sandwell Diving Club,2,200,A,1,1.0,5.0,5.0,5.0,15.0
meet6,20,E2,F,1085,Bella-Grace Oakes,Sandwell Diving Club,3,401,B,1,1.5,5.5,5.5,6.0,17.0
meet6,20,E2,F,1085,Bella-Grace Oakes,Sandwell Diving Club,4,201,B,1,1.6,6.0,7.0,6.5,19.5
meet6,20,E2,F,1085,Bella-Grace Oakes,Sandwell Diving Club,5,10,A,3,1.2,8.5,9.0,8.0,25.5
meet6,20,E2,F,1085,Bella-Grace Oakes,Sandwell Diving Club,6,11,C,3,1.2,8.0,7.5,8.0,23.5
meet6,20,E2,F,1085,Bella-Grace Oakes,Sandwell Diving Club,7,20,A,3,1.4,8.0,7.5,7.5,23.0
meet6,20,E2,F,1085,Bella-Grace Oakes,Sandwell Diving Club,8,21,C,3,1.3,8.5,7.5,8.0,24.0
meet6,20,E2,F,1085,Bella-Grace Oakes,Sandwell Diving Club,9,101,A,0,1.0,8.5,7.0,8.0,23.5
meet6,20,E2,F,1085,Bella-Grace Oakes,Sandwell Diving Club,10,200,C,0,1.0,6.5,6.0,7.0,19.5
meet6,20,E2,F,1085,Bella-Grace Oakes,Sandwell Diving Club,11,101,C,0,1.0,7.0,7.0,6.5,20.5
meet6,20,E2,F,1085,Bella-Grace Oakes,Sandwell Diving Club,12,100,B,0,1.0,6.0,6.5,6.0,18.5
meet6,20,E2,F,1072,Amelia Crossley,City of Leeds Diving Club,1,100,A,1,1.0,6.5,7.5,7.5,21.5
meet6,20,E2,F,1072,Amelia Crossley,City of Leeds Diving Club,2,200,A,1,1.0,6.5,7.0,6.5,20.0
meet6,20,E2,F,1072,Amelia Crossley,City of Leeds Diving Club,3,401,C,1,1.4,5.0,5.0,5.0,15.0
meet6,20,E2,F,1072,Amelia Crossley,City of Leeds Diving Club,4,201,B,1,1.6,3.5,5.5,5.0,14.0
meet6,20,E2,F,1072,Amelia Crossley,City of Leeds Diving Club,5,10,A,3,1.2,9.0,8.5,7.0,24.5
meet6,20,E2,F,1072,Amelia Crossley,City of Leeds Diving Club,6,11,C,3,1.2,9.5,9.5,9.0,28.0
meet6,20,E2,F,1072,Amelia Crossley,City of Leeds Diving Club,7,20,A,3,1.4,7.0,7.0,6.5,20.5
meet6,20,E2,F,1072,Amelia Crossley,City of Leeds Diving Club,8,21,C,3,1.3,7.0,6.5,7.5,21.0
meet6,20,E2,F,1072,Amelia Crossley,City of Leeds Diving Club,9,101,A,0,1.0,7.0,6.5,7.5,21.0
meet6,20,E2,F,1072,Amelia Crossley,City of Leeds Diving Club,10,200,C,0,1.0,6.5,6.5,7.5,20.5
meet6,20,E2,F,1072,Amelia Crossley,City of Leeds Diving Club,11,101,C,0,1.0,6.0,6.5,7.0,19.5
meet6,20,E2,F,1072,Amelia Crossley,City of Leeds Diving Club,12,100,B,0,1.0,7.5,7.0,7.5,22.0
meet6,20,E2,F,1015,Jessica Low,Southend Diving,1,101,A,0,1.0,8.0,7.0,7.0,22.0
meet6,20,E2,F,1015,Jessica Low,Southend Diving,2,200,C,0,1.0,7.0,6.5,7.5,21.0
meet6,20,E2,F,1015,Jessica Low,Southend Diving,3,101,C,0,1.0,6.5,6.5,6.5,19.5
meet6,20,E2,F,1015,Jessica Low,Southend Diving,4,100,B,0,1.0,7.5,7.0,7.0,21.5
meet6,20,E2,F,1015,Jessica Low,Southend Diving,5,100,A,1,1.0,6.0,5.0,6.0,17.0
meet6,20,E2,F,1015,Jessica Low,Southend Diving,6,200,A,1,1.0,7.0,6.5,7.0,20.5
meet6,20,E2,F,1015,Jessica Low,Southend Diving,7,103,C,1,1.6,5.5,5.5,5.5,16.5
meet6,20,E2,F,1015,Jessica Low,Southend Diving,8,201,B,1,1.6,5.0,6.5,5.5,17.0
meet6,20,E2,F,1015,Jessica Low,Southend Diving,9,10,A,3,1.2,7.0,7.0,7.5,21.5
meet6,20,E2,F,1015,Jessica Low,Southend Diving,10,11,C,3,1.2,6.5,7.0,8.0,21.5
meet6,20,E2,F,1015,Jessica Low,Southend Diving,11,20,A,3,1.4,6.5,7.0,6.5,20.0
meet6,20,E2,F,1015,Jessica Low,Southend Diving,12,21,C,3,1.3,7.5,7.0,8.0,22.5
meet6,20,E2,F,1002,Ella-Grace McCardle,Southend Diving,1,100,A,1,1.0,5.0,5.0,5.5,15.5
meet6,20,E2,F,1002,Ella-Grace McCardle,Southend Diving,2,200,A,1,1.0,5.0,5.5,5.0,15.5
meet6,20,E2,F,1002,Ella-Grace McCardle,Southend Diving,3,103,C,1,1.6,5.0,5.0,5.0,15.0
meet6,20,E2,F,1002,Ella-Grace McCardle,Southend Diving,4,301,C,1,1.6,7.0,6.5,7.0,20.5
meet6,20,E2,F,1002,Ella-Grace McCardle,Southend Diving,5,10,A,3,1.2,7.5,7.5,7.0,22.0
meet6,20,E2,F,1002,Ella-Grace McCardle,Southend Diving,6,11,C,3,1.2,6.5,8.5,8.0,23.0
meet6,20,E2,F,1002,Ella-Grace McCardle,Southend Diving,7,20,A,3,1.4,7.5,5.5,6.5,19.5
meet6,20,E2,F,1002,Ella-Grace McCardle,Southend Diving,8,21,C,3,1.3,8.0,6.0,6.5,20.5
meet6,20,E2,F,1002,Ella-Grace McCardle,Southend Diving,9,101,A,0,1.0,8.0,7.5,8.0,23.5
meet6,20,E2,F,1002,Ella-Grace McCardle,Southend Diving,10,200,C,0,1.0,8.0,7.5,7.5,23.0
meet6,20,E2,F,1002,Ella-Grace McCardle,Southend Diving,11,101,C,0,1.0,7.0,6.0,7.0,20.0
meet6,20,E2,F,1002,Ella-Grace McCardle,Southend Diving,12,100,B,0,1.0,7.0,7.0,6.0,20.0
meet6,20,E2,F,961,Ines Hernandez Chmurowicz,Dive London Aquatics Club,1,10,A,3,1.2,7.0,6.0,5.5,18.5
meet6,20,E2,F,961,Ines Hernandez Chmurowicz,Dive London Aquatics Club,2,11,C,3,1.2,6.5,6.5,6.0,19.0
meet6,20,E2,F,961,Ines Hernandez Chmurowicz,Dive London Aquatics Club,3,20,A,3,1.4,6.5,7.0,7.0,20.5
meet6,20,E2,F,961,Ines Hernandez Chmurowicz,Dive London Aquatics Club,4,21,C,3,1.3,7.5,7.5,6.5,21.5
meet6,20,E2,F,961,Ines Hernandez Chmurowicz,Dive London Aquatics Club,5,101,A,0,1.0,6.5,7.0,6.5,20.0
meet6,20,E2,F,961,Ines Hernandez Chmurowicz,Dive London Aquatics Club,6,200,C,0,1.0,7.5,7.5,8.0,23.0
meet6,20,E2,F,961,Ines Hernandez Chmurowicz,Dive London Aquatics Club,7,101,C,0,1.0,6.0,6.0,6.5,18.5
meet6,20,E2,F,961,Ines Hernandez Chmurowicz,Dive London Aquatics Club,8,100,B,0,1.0,7.5,7.0,6.0,20.5
meet6,20,E2,F,961,Ines Hernandez Chmurowicz,Dive London Aquatics Club,9,100,A,1,1.0,7.5,6.0,8.0,21.5
meet6,20,E2,F,961,Ines Hernandez Chmurowicz,Dive London Aquatics Club,10,200,A,1,1.0,8.0,8.0,8.0,24.0
meet6,20,E2,F,961,Ines Hernandez Chmurowicz,Dive London Aquatics Club,11,401,B,1,1.5,6.0,5.5,6.5,18.0
meet6,20,E2,F,961,Ines Hernandez Chmurowicz,Dive London Aquatics Club,12,201,B,1,1.6,5.0,4.0,5.5,14.5
meet6,20,E2,F,1076,Evelyn Groves,City of Bradford Esprit Diving,1,100,A,1,1.0,6.5,6.0,6.5,19.0
meet6,20,E2,F,1076,Evelyn Groves,City of Bradford Esprit Diving,2,200,A,1,1.0,6.5,7.5,7.5,21.5
meet6,20,E2,F,1076,Evelyn Groves,City of Bradford Esprit Diving,3,101,C,1,1.2,8.0,7.0,7.0,22.0
meet6,20,E2,F,1076,Evelyn Groves,City of Bradford Esprit Diving,4,201,C,1,1.5,4.0,5.5,6.0,15.5
meet6,20,E2,F,1076,Evelyn Groves,City of Bradford Esprit Diving,5,10,A,3,1.2,8.0,7.5,7.0,22.5
meet6,20,E2,F,1076,Evelyn Groves,City of Bradford Esprit Diving,6,11,C,3,1.2,8.5,8.0,8.0,24.5
meet6,20,E2,F,1076,Evelyn Groves,City of Bradford Esprit Diving,7,20,A,3,1.4,6.0,5.5,6.0,17.5
meet6,20,E2,F,1076,Evelyn Groves,City of Bradford Esprit Diving,8,21,C,3,1.3,6.5,6.0,6.5,19.0
meet6,20,E2,F,1076,Evelyn Groves,City of Bradford Esprit Diving,9,101,A,0,1.0,7.0,7.5,7.0,21.5
meet6,20,E2,F,1076,Evelyn Groves,City of Bradford Esprit Diving,10,200,C,0,1.0,6.5,6.5,6.5,19.5
meet6,20,E2,F,1076,Evelyn Groves,City of Bradford Esprit Diving,11,101,C,0,1.0,6.5,6.5,7.0,20.0
meet6,20,E2,F,1076,Evelyn Groves,City of Bradford Esprit Diving,12,100,B,0,1.0,6.0,5.5,6.0,17.5
meet6,20,E2,F,892,Georgie Rogers,Tunbridge Wells Diving Club,1,10,A,3,1.2,7.0,7.0,7.5,21.5
meet6,20,E2,F,892,Georgie Rogers,Tunbridge Wells Diving Club,2,11,C,3,1.2,8.5,7.0,6.5,22.0
meet6,20,E2,F,892,Georgie Rogers,Tunbridge Wells Diving Club,3,20,A,3,1.4,8.0,8.0,7.5,23.5
meet6,20,E2,F,892,Georgie Rogers,Tunbridge Wells Diving Club,4,21,C,3,1.3,6.5,8.5,7.0,22.0
meet6,20,E2,F,892,Georgie Rogers,Tunbridge Wells Diving Club,5,101,A,0,1.0,6.0,6.5,6.0,18.5
meet6,20,E2,F,892,Georgie Rogers,Tunbridge Wells Diving Club,6,200,C,0,1.0,7.5,7.0,7.0,21.5
meet6,20,E2,F,892,Georgie Rogers,Tunbridge Wells Diving Club,7,101,C,0,1.0,7.0,7.0,7.0,21.0
meet6,20,E2,F,892,Georgie Rogers,Tunbridge Wells Diving Club,8,100,B,0,1.0,7.0,6.5,6.0,19.5
meet6,20,E2,F,892,Georgie Rogers,Tunbridge Wells Diving Club,9,100,A,1,1.0,6.5,6.0,6.0,18.5
meet6,20,E2,F,892,Georgie Rogers,Tunbridge Wells Diving Club,10,200,A,1,1.0,7.0,6.5,6.5,20.0
meet6,20,E2,F,892,Georgie Rogers,Tunbridge Wells Diving Club,11,401,B,1,1.5,3.5,3.5,3.5,10.5
meet6,20,E2,F,892,Georgie Rogers,Tunbridge Wells Diving Club,12,301,C,1,1.6,5.0,5.0,5.0,15.0
meet6,20,E2,F,987,Misha Colton,Albatross Diving Club Reading,1,10,A,3,1.2,6.5,7.5,7.0,21.0
meet6,20,E2,F,987,Misha Colton,Albatross Diving Club Reading,2,11,C,3,1.2,6.0,6.0,6.0,18.0
meet6,20,E2,F,987,Misha Colton,Albatross Diving Club Reading,3,20,A,3,1.4,7.0,6.5,5.0,18.5
meet6,20,E2,F,987,Misha Colton,Albatross Diving Club Reading,4,21,C,3,1.3,7.0,6.5,6.5,20.0
meet6,20,E2,F,987,Misha Colton,Albatross Diving Club Reading,5,101,A,0,1.0,7.0,5.5,7.0,19.5
meet6,20,E2,F,987,Misha Colton,Albatross Diving Club Reading,6,200,C,0,1.0,7.0,7.0,7.5,21.5
meet6,20,E2,F,987,Misha Colton,Albatross Diving Club Reading,7,101,C,0,1.0,6.0,6.5,6.0,18.5
meet6,20,E2,F,987,Misha Colton,Albatross Diving Club Reading,8,100,B,0,1.0,7.5,7.0,6.0,20.5
meet6,20,E2,F,987,Misha Colton,Albatross Diving Club Reading,9,100,A,1,1.0,7.0,7.5,7.5,22.0
meet6,20,E2,F,987,Misha Colton,Albatross Diving Club Reading,10,200,A,1,1.0,7.5,5.5,6.0,19.0
meet6,20,E2,F,987,Misha Colton,Albatross Diving Club Reading,11,401,C,1,1.4,7.0,6.0,4.5,17.5
meet6,20,E2,F,987,Misha Colton,Albatross Diving Club Reading,12,201,C,1,1.5,6.0,6.0,6.0,18.0
meet6,20,E2,F,1074,Nancy Moore,Plymouth Diving,1,101,A,0,1.0,6.5,6.0,7.0,19.5
meet6,20,E2,F,1074,Nancy Moore,Plymouth Diving,2,200,C,0,1.0,6.5,6.5,6.0,19.0
meet6,20,E2,F,1074,Nancy Moore,Plymouth Diving,3,101,C,0,1.0,5.5,6.5,7.0,19.0
meet6,20,E2,F,1074,Nancy Moore,Plymouth Diving,4,100,B,0,1.0,5.5,5.0,5.0,15.5
meet6,20,E2,F,1074,Nancy Moore,Plymouth Diving,5,100,A,1,1.0,5.0,5.0,6.0,16.0
meet6,20,E2,F,1074,Nancy Moore,Plymouth Diving,6,200,A,1,1.0,6.5,6.5,6.0,19.0
meet6,20,E2,F,1074,Nancy Moore,Plymouth Diving,7,401,C,1,1.4,7.0,7.0,7.5,21.5
meet6,20,E2,F,1074,Nancy Moore,Plymouth Diving,8,301,C,1,1.6,4.5,4.5,5.0,14.0
meet6,20,E2,F,1074,Nancy Moore,Plymouth Diving,9,10,A,3,1.2,6.5,7.0,7.5,21.0
meet6,20,E2,F,1074,Nancy Moore,Plymouth Diving,10,11,C,3,1.2,6.0,8.0,7.0,21.0
meet6,20,E2,F,1074,Nancy Moore,Plymouth Diving,11,20,A,3,1.4,5.5,7.0,7.0,19.5
meet6,20,E2,F,1074,Nancy Moore,Plymouth Diving,12,21,C,3,1.3,6.0,7.0,7.5,20.5
meet6,20,E2,F,1081,Zaira De Vries,City of Sheffield Diving Club,1,101,A,0,1.0,8.0,7.0,7.0,22.0
meet6,20,E2,F,1081,Zaira De Vries,City of Sheffield Diving Club,2,200,C,0,1.0,6.5,6.5,7.5,20.5
meet6,20,E2,F,1081,Zaira De Vries,City of Sheffield Diving Club,3,101,C,0,1.0,7.0,6.5,7.0,20.5
meet6,20,E2,F,1081,Zaira De Vries,City of Sheffield Diving Club,4,100,B,0,1.0,6.0,5.5,5.5,17.0
meet6,20,E2,F,1081,Zaira De Vries,City of Sheffield Diving Club,5,100,A,1,1.0,7.5,7.5,7.5,22.5
meet6,20,E2,F,1081,Zaira De Vries,City of Sheffield Diving Club,6,200,A,1,1.0,5.5,6.0,5.0,16.5
meet6,20,E2,F,1081,Zaira De Vries,City of Sheffield Diving Club,7,401,B,1,1.5,6.5,6.0,7.0,19.5
meet6,20,E2,F,1081,Zaira De Vries,City of Sheffield Diving Club,8,201,C,1,1.5,4.0,4.0,5.0,13.0
meet6,20,E2,F,1081,Zaira De Vries,City of Sheffield Diving Club,9,10,A,3,1.2,8.0,6.5,7.0,21.5
meet6,20,E2,F,1081,Zaira De Vries,City of Sheffield Diving Club,10,11,C,3,1.2,3.5,4.5,3.0,11.0
meet6,20,E2,F,1081,Zaira De Vries,City of Sheffield Diving Club,11,20,A,3,1.4,7.0,7.5,7.0,21.5
meet6,20,E2,F,1081,Zaira De Vries,City of Sheffield Diving Club,12,21,C,3,1.3,8.0,6.5,7.0,21.5
meet6,20,E2,F,1078,Merri Ahmed,City of Leeds Diving Club,1,101,A,0,1.0,7.0,5.5,7.0,19.5
meet6,20,E2,F,1078,Merri Ahmed,City of Leeds Diving Club,2,200,C,0,1.0,7.0,6.5,7.0,20.5
meet6,20,E2,F,1078,Merri Ahmed,City of Leeds Diving Club,3,101,C,0,1.0,6.0,6.0,6.0,18.0
meet6,20,E2,F,1078,Merri Ahmed,City of Leeds Diving Club,4,100,B,0,1.0,5.0,4.0,4.5,13.5
meet6,20,E2,F,1078,Merri Ahmed,City of Leeds Diving Club,5,100,A,1,1.0,5.5,5.5,5.5,16.5
meet6,20,E2,F,1078,Merri Ahmed,City of Leeds Diving Club,6,200,A,1,1.0,7.0,6.0,6.0,19.0
meet6,20,E2,F,1078,Merri Ahmed,City of Leeds Diving Club,7,401,C,1,1.4,4.5,5.5,5.0,15.0
meet6,20,E2,F,1078,Merri Ahmed,City of Leeds Diving Club,8,201,B,1,1.6,6.5,6.5,6.5,19.5
meet6,20,E2,F,1078,Merri Ahmed,City of Leeds Diving Club,9,10,A,3,1.2,6.5,6.5,6.5,19.5
meet6,20,E2,F,1078,Merri Ahmed,City of Leeds Diving Club,10,11,C,3,1.2,7.5,7.0,7.5,22.0
meet6,20,E2,F,1078,Merri Ahmed,City of Leeds Diving Club,11,20,A,3,1.4,6.5,6.0,6.5,19.0
meet6,20,E2,F,1078,Merri Ahmed,City of Leeds Diving Club,12,21,C,3,1.3,7.0,7.5,7.5,22.0
meet6,20,E2,F,1075,Ella Casey,Plymouth Diving,1,10,A,3,1.2,6.0,6.5,6.5,19.0
meet6,20,E2,F,1075,Ella Casey,Plymouth Diving,2,11,C,3,1.2,7.5,7.5,6.5,21.5
meet6,20,E2,F,1075,Ella Casey,Plymouth Diving,3,20,A,3,1.4,7.0,6.0,6.5,19.5
meet6,20,E2,F,1075,Ella Casey,Plymouth Diving,4,21,C,3,1.3,5.5,6.0,6.0,17.5
meet6,20,E2,F,1075,Ella Casey,Plymouth Diving,5,101,A,0,1.0,5.5,5.0,5.5,16.0
meet6,20,E2,F,1075,Ella Casey,Plymouth Diving,6,200,C,0,1.0,7.0,6.5,7.0,20.5
meet6,20,E2,F,1075,Ella Casey,Plymouth Diving,7,101,C,0,1.0,5.5,5.5,6.0,17.0
meet6,20,E2,F,1075,Ella Casey,Plymouth Diving,8,100,B,0,1.0,6.5,6.5,7.0,20.0
meet6,20,E2,F,1075,Ella Casey,Plymouth Diving,9,100,A,1,1.0,4.5,5.5,5.0,15.0
meet6,20,E2,F,1075,Ella Casey,Plymouth Diving,10,200,A,1,1.0,6.5,6.0,6.0,18.5
meet6,20,E2,F,1075,Ella Casey,Plymouth Diving,11,401,C,1,1.4,7.5,7.0,6.5,21.0
meet6,20,E2,F,1075,Ella Casey,Plymouth Diving,12,301,C,1,1.6,5.0,5.5,5.5,16.0
meet6,20,E2,F,1166,Stella Xi,Edinburgh Diving Club,1,101,A,0,1.0,7.5,6.5,6.5,20.5
meet6,20,E2,F,1166,Stella Xi,Edinburgh Diving Club,2,200,C,0,1.0,7.0,6.5,6.5,20.0
meet6,20,E2,F,1166,Stella Xi,Edinburgh Diving Club,3,101,C,0,1.0,7.0,7.0,6.5,20.5
meet6,20,E2,F,1166,Stella Xi,Edinburgh Diving Club,4,100,B,0,1.0,5.5,6.0,6.0,17.5
meet6,20,E2,F,1166,Stella Xi,Edinburgh Diving Club,5,100,A,1,1.0,6.0,6.0,5.0,17.0
meet6,20,E2,F,1166,Stella Xi,Edinburgh Diving Club,6,200,A,1,1.0,5.5,6.0,5.0,16.5
meet6,20,E2,F,1166,Stella Xi,Edinburgh Diving Club,7,401,C,1,1.4,6.0,7.0,7.5,20.5
meet6,20,E2,F,1166,Stella Xi,Edinburgh Diving Club,8,201,C,1,1.5,6.5,7.0,7.0,20.5
meet6,20,E2,F,1166,Stella Xi,Edinburgh Diving Club,9,10,A,3,1.2,6.5,6.0,6.5,19.0
meet6,20,E2,F,1166,Stella Xi,Edinburgh Diving Club,10,11,C,3,1.2,7.0,6.5,6.0,19.5
meet6,20,E2,F,1166,Stella Xi,Edinburgh Diving Club,11,20,A,3,1.4,6.0,5.5,5.5,17.0
meet6,20,E2,F,1166,Stella Xi,Edinburgh Diving Club,12,21,C,3,1.3,5.5,4.0,4.5,14.0
meet6,20,E2,F,983,Cosima Humphrey,Cambridge Dive Team,1,100,A,1,1.0,6.5,7.0,7.0,20.5
meet6,20,E2,F,983,Cosima Humphrey,Cambridge Dive Team,2,200,A,1,1.0,6.0,6.5,6.5,19.0
meet6,20,E2,F,983,Cosima Humphrey,Cambridge Dive Team,3,401,C,1,1.4,5.0,4.5,5.0,14.5
meet6,20,E2,F,983,Cosima Humphrey,Cambridge Dive Team,4,201,C,1,1.5,5.5,6.0,5.5,17.0
meet6,20,E2,F,983,Cosima Humphrey,Cambridge Dive Team,5,10,A,3,1.2,7.5,6.5,7.0,21.0
meet6,20,E2,F,983,Cosima Humphrey,Cambridge Dive Team,6,11,C,3,1.2,6.0,5.0,7.0,18.0
meet6,20,E2,F,983,Cosima Humphrey,Cambridge Dive Team,7,20,A,3,1.4,6.0,6.0,5.0,17.0
meet6,20,E2,F,983,Cosima Humphrey,Cambridge Dive Team,8,21,C,3,1.3,7.5,7.0,6.0,20.5
meet6,20,E2,F,983,Cosima Humphrey,Cambridge Dive Team,9,101,A,0,1.0,6.5,6.5,6.5,19.5
meet6,20,E2,F,983,Cosima Humphrey,Cambridge Dive Team,10,200,C,0,1.0,6.5,6.5,6.5,19.5
meet6,20,E2,F,983,Cosima Humphrey,Cambridge Dive Team,11,101,C,0,1.0,5.0,5.5,6.0,16.5
meet6,20,E2,F,983,Cosima Humphrey,Cambridge Dive Team,12,100,B,0,1.0,5.5,6.5,6.0,18.0
meet6,20,E2,F,1167,Cleo Norman-Rueda,Edinburgh Diving Club,1,100,A,1,1.0,5.5,6.0,5.5,17.0
meet6,20,E2,F,1167,Cleo Norman-Rueda,Edinburgh Diving Club,2,200,A,1,1.0,7.5,7.0,6.5,21.0
meet6,20,E2,F,1167,Cleo Norman-Rueda,Edinburgh Diving Club,3,401,C,1,1.4,5.5,5.5,6.0,17.0
meet6,20,E2,F,1167,Cleo Norman-Rueda,Edinburgh Diving Club,4,20,A,1,1.0,6.0,6.5,6.0,18.5
meet6,20,E2,F,1167,Cleo Norman-Rueda,Edinburgh Diving Club,5,10,A,3,1.2,8.0,8.0,7.0,23.0
meet6,20,E2,F,1167,Cleo Norman-Rueda,Edinburgh Diving Club,6,11,C,3,1.2,7.0,6.5,6.5,20.0
meet6,20,E2,F,1167,Cleo Norman-Rueda,Edinburgh Diving Club,7,20,A,3,1.4,4.0,5.0,4.5,13.5
meet6,20,E2,F,1167,Cleo Norman-Rueda,Edinburgh Diving Club,8,21,C,3,1.3,6.5,5.5,5.5,17.5
meet6,20,E2,F,1167,Cleo Norman-Rueda,Edinburgh Diving Club,9,101,A,0,1.0,6.5,6.5,6.5,19.5
meet6,20,E2,F,1167,Cleo Norman-Rueda,Edinburgh Diving Club,10,200,C,0,1.0,7.5,7.0,6.5,21.0
meet6,20,E2,F,1167,Cleo Norman-Rueda,Edinburgh Diving Club,11,101,C,0,1.0,5.0,5.5,6.0,16.5
meet6,20,E2,F,1167,Cleo Norman-Rueda,Edinburgh Diving Club,12,100,B,0,1.0,6.5,6.0,7.0,19.5
meet6,20,E2,F,1023,Reva Chhaya,Tunbridge Wells Diving Club,1,10,A,3,1.2,7.0,6.5,5.5,19.0
meet6,20,E2,F,1023,Reva Chhaya,Tunbridge Wells Diving Club,2,11,C,3,1.2,8.5,7.5,7.0,23.0
meet6,20,E2,F,1023,Reva Chhaya,Tunbridge Wells Diving Club,3,20,A,3,1.4,4.5,5.0,5.0,14.5
meet6,20,E2,F,1023,Reva Chhaya,Tunbridge Wells Diving Club,4,21,C,3,1.3,7.0,6.0,6.5,19.5
meet6,20,E2,F,1023,Reva Chhaya,Tunbridge Wells Diving Club,5,101,A,0,1.0,7.0,7.0,7.5,21.5
meet6,20,E2,F,1023,Reva Chhaya,Tunbridge Wells Diving Club,6,200,C,0,1.0,7.0,6.0,6.0,19.0
meet6,20,E2,F,1023,Reva Chhaya,Tunbridge Wells Diving Club,7,101,C,0,1.0,7.0,6.5,6.5,20.0
meet6,20,E2,F,1023,Reva Chhaya,Tunbridge Wells Diving Club,8,100,B,0,1.0,6.0,6.0,6.0,18.0
meet6,20,E2,F,1023,Reva Chhaya,Tunbridge Wells Diving Club,9,100,A,1,1.0,6.0,6.0,6.0,18.0
meet6,20,E2,F,1023,Reva Chhaya,Tunbridge Wells Diving Club,10,200,A,1,1.0,6.0,5.5,5.5,17.0
meet6,20,E2,F,1023,Reva Chhaya,Tunbridge Wells Diving Club,11,101,B,1,1.3,4.5,3.0,4.5,12.0
meet6,20,E2,F,1023,Reva Chhaya,Tunbridge Wells Diving Club,12,201,C,1,1.5,5.5,5.0,5.0,15.5
meet6,20,E2,F,1080,Ada Bamford,City of Leeds Diving Club,1,10,A,3,1.2,7.0,6.5,6.5,20.0
meet6,20,E2,F,1080,Ada Bamford,City of Leeds Diving Club,2,11,C,3,1.2,8.5,6.5,7.0,22.0
meet6,20,E2,F,1080,Ada Bamford,City of Leeds Diving Club,3,20,A,3,1.4,5.5,5.5,5.5,16.5
meet6,20,E2,F,1080,Ada Bamford,City of Leeds Diving Club,4,21,C,3,1.3,7.5,6.0,7.0,20.5
meet6,20,E2,F,1080,Ada Bamford,City of Leeds Diving Club,5,101,A,0,1.0,6.0,6.5,6.5,19.0
meet6,20,E2,F,1080,Ada Bamford,City of Leeds Diving Club,6,200,C,0,1.0,6.0,6.0,6.0,18.0
meet6,20,E2,F,1080,Ada Bamford,City of Leeds Diving Club,7,101,C,0,1.0,5.0,5.5,6.0,16.5
meet6,20,E2,F,1080,Ada Bamford,City of Leeds Diving Club,8,100,B,0,1.0,5.0,6.0,6.0,17.0
meet6,20,E2,F,1080,Ada Bamford,City of Leeds Diving Club,9,100,A,1,1.0,6.0,6.5,6.5,19.0
meet6,20,E2,F,1080,Ada Bamford,City of Leeds Diving Club,10,200,A,1,1.0,5.5,5.5,5.5,16.5
meet6,20,E2,F,1080,Ada Bamford,City of Leeds Diving Club,11,401,C,1,1.4,5.0,3.5,3.0,11.5
meet6,20,E2,F,1080,Ada Bamford,City of Leeds Diving Club,12,201,C,1,1.5,5.5,5.0,5.5,16.0
meet6,20,E2,F,1087,Poppy Mackie,City of Sheffield Diving Club,1,10,A,3,1.2,6.0,6.0,6.5,18.5
meet6,20,E2,F,1087,Poppy Mackie,City of Sheffield Diving Club,2,11,C,3,1.2,6.5,6.5,7.0,20.0
meet6,20,E2,F,1087,Poppy Mackie,City of Sheffield Diving Club,3,20,A,3,1.4,6.5,6.5,7.0,20.0
meet6,20,E2,F,1087,Poppy Mackie,City of Sheffield Diving Club,4,21,C,3,1.3,7.5,6.5,6.5,20.5
meet6,20,E2,F,1087,Poppy Mackie,City of Sheffield Diving Club,5,101,A,0,1.0,6.5,5.5,6.0,18.0
meet6,20,E2,F,1087,Poppy Mackie,City of Sheffield Diving Club,6,200,C,0,1.0,6.5,6.5,6.0,19.0
meet6,20,E2,F,1087,Poppy Mackie,City of Sheffield Diving Club,7,101,C,0,1.0,5.0,5.5,6.5,17.0
